14223|1226708|811312|7782|1226708|11|GUANAJUATO|035|Santa Cruz de Juventino Rosas|0047|Pozos|TALLER DE TORNO Y SOLDADURA LAYO||811312|Reparación y mantenimiento de maquinaria y equipo industrial|0 a 5 personas|CALLE|INDEPENDENCIA|101||0|LOCALIDAD|POZOS|||38240|0748|016||||2014-12|20.61755294|-100.89757038||CALLE|INDEPENDENCIA|CALLE|AQUILES SERDAN|CALLE|NUEVO MILENIO|11035811312000061000000000U3
14223|1124018|811111|7783|1124018|11|GUANAJUATO|027|Salamanca|0001|Salamanca|TALLER MECANICO LAYO||811111|Reparación mecánica en general de automóviles y camiones|0 a 5 personas|CALLE|PASEO RIO LERMA|0||0|COLONIA|NATIVITAS|||36700|0214|016|4645664102|||2010-07|20.56394340|-101.18959918||CALLE|AZTLAN|CALLE|AZTLAN|CALLE|AZTLÁN|11027811111000131000000000U7
14223|8226580|315221|7784|8226580|12|GUERRERO|001|Acapulco de Juárez|0001|Acapulco de Juárez|ELABORACION DE ROPA DE LAYA||315221|Confección en serie de ropa interior y de dormir|0 a 5 personas|CALLE|GUADALUPE VICTORIA|0||0|COLONIA|AMPLIACION LA LIBERTAD|||39780|251A|035||||2019-11|16.87606968|-99.83545532||CALLE|NINGUNO|CALLE|NINGUNO|CERRADA|MOCTEZUMA|12001315221000091000000000U5
14223|6431863|461130|7785|6431863|12|GUERRERO|001|Acapulco de Juárez|0001|Acapulco de Juárez|VENTA DE ELOTES|SANIIAGO LAYO PINTO |461130|Comercio al por menor de frutas y verduras frescas|0 a 5 personas|CALLE|OSA MAYOR|23|||COLONIA|CIUDAD RENACIMIENTO|||39715|1028|039|7444423184|||2010-07|16.88549773|-99.82677457||PRIVADA|NINGUNO|ANDADOR|PUNTA DESCALZO|CALLE|NINGUNO|12001461130007252000000000U1
14223|1372057|722513|7786|1372057|12|GUERRERO|029|Chilpancingo de los Bravo|0047|Petaquillas|ANTOJITOS MEXICANOS LAYA||722513|Restaurantes con servicio de preparación de antojitos|0 a 5 personas|CALLE|FRANCISCO JAVIER MINA||||BARRIO|GUADALUPE|||39105|1442|019||||2010-07|17.48803131|-99.45738544||CALLE|EMILIANO ZAPATA|CALLE|NIÑOS HEROES|CALLE|JOSÉ MARÍA MORELOS Y PAVÓN|12029722513001471000000000U6
14223|7937022|722514|7787|7937022|12|GUERRERO|057|Técpan de Galeana|0086|El Súchil|TAQUERIA LAYA||722514|Restaurantes con servicio de preparación de tacos y tortas|0 a 5 personas|CALLE|NINGUNO||||COLONIA|LUIS VALDOVINOS|||40922|081A|003||||2019-11|17.22320048|-100.64443357||OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|CERRADA|NINGUNO|12057722514000911000000000U1
14223|6170611|112512|7788|6170611|13|HIDALGO|053|San Bartolo Tutotepec|0126|Colonia Industrial|EL MIRADOR DE DON LAYO||112512|Piscicultura y otra acuicultura, excepto camaronicultura|0 a 5 personas|CALLE|NINGUNO||||COLONIA|INDUSTRIAL|||43440|004A|011||D_ISTRE15@HOTMAIL.COM||2010-07|20.40562118|-98.19516081||CALLE|NINGUNO|CALLE|NINGUNO|PRIVADA|NINGUNO|13053112512000022001000000U7
14223|7851843|461110|7789|7851843|13|HIDALGO|051|Mineral de la Reforma|0134|El Roble|MISCELANEA LAYE||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|BOULEVARD|JACARANDAS||||FRACCIONAMIENTO|EL ROBLE|||42185|1876|004||||2019-11|20.05846302|-98.75755682||CALLE|ÁLAMO|CALLE|NOGAL|CALLE|CALLE DEL ALMENDRO|13051461110011891000000000U6
14223|8832692|311830|7790|8832692|14|JALISCO|091|Teocaltiche|0071|Mechoacanejo|TORTILLERIA LAYO||311830|Elaboración de tortillas de maíz y molienda de nixtamal|0 a 5 personas|CALLE|RAMON CORONA|24|||BARRIO|LA WACA|||47210|0543|022||||2019-11|21.53953443|-102.59969598||CALLE|LAZARO CARDENAS|CALLE|GENERAL FRANCISCO VILLA|CALLE|NEGRETE|14091311830000291000000000U2
14223|1709937|321920|7791|1709937|14|JALISCO|120|Zapopan|0001|Zapopan|CARPINTERIA LAYO||321920|Fabricación de productos para embalaje y envases de madera|0 a 5 personas|CALLE|GUADALUPE VICTORIA|105|||COLONIA|ARROLLO HONDO|||45180|0937|018||||2014-12|20.74031058|-103.34461519||CALLE|LOPEZ MATEOS|CALLE|EMILIANO ZAPATA|CALLE|VASCO DE QUIROGA|14120321920000231000000000U2
14223|1920020|321910|7792|1920020|14|JALISCO|058|Mascota|0001|Mascota|CARPINTERÍA LAYO||321910|Fabricación de productos de madera para la construcción|0 a 5 personas|CALLE|INSURGENTES|121||0|COLONIA|CENTRO|||46900|0248|008|3881029032|||2010-07|20.52820371|-104.78306844||CALLE|JUAN ÁLVAREZ|CALLE|REFORMA|CALLE|ÁLVARO OBREGÓN|14058321910000061000000000U6
14223|1910594|332320|7793|1910594|14|JALISCO|091|Teocaltiche|0001|Teocaltiche|BALCONERIA LAYO||332320|Fabricación de productos de herrería|0 a 5 personas|CALLE|JUAN DE DIOS PEZA|4|||COLONIA|SANTA FE|||47200|0257|001||||2010-07|21.42113097|-102.57078335||CALLE|AMADO NERVO|CALLE|NIÑOS HEROES|CALLE|ALFONSO REYES|14091332320000081000000000U4
14223|1652995|332320|7794|1652995|14|JALISCO|120|Zapopan|0001|Zapopan|TALLER DE HERRERIA, ALUMINIO Y VIDRIO LAYO||332320|Fabricación de productos de herrería|6 a 10 personas|CALLE|JOSE MARIA MORELOS|5616||0|COLONIA|STA. MA. DEL PUEBLITO|||45018|5266|023|3336270042|||2010-07|20.67841907|-103.43660518||CALLE|GUADALUPE VICTORIA|CALLE|INDEPENDENCIA|CALLE|BENITO JUÁREZ|14120332320004072000000000U6
14223|7117947|461121|7795|7117947|14|JALISCO|030|Chapala|0001|Chapala|CARNICERIA DON LAYO||461121|Comercio al por menor de carnes rojas|0 a 5 personas|CALLE|PINO SUAREZ|37||0|BARRIO|SANFRANCISQUITO|||45900|0302|004||||2019-11|20.29693043|-103.19277908||CALLE|AGUASCALIENTES|CALLE|PINO SUAREZ|CALLE|PRIVADA PROLONGACION AGUAS CALIENTES|14030461121000511000000000U3
14223|7565395|531113|7796|7565395|14|JALISCO|006|Ameca|0001|Ameca|TERRAZA PARA FIESTAS LAYO||531113|Alquiler sin intermediación de salones para fiestas y convenciones|0 a 5 personas|CALLE|JUAN GIL PRECIADO|97|||COLONIA|NIÑOS HEROES|||46600|0218|061|3757515135||WWW.TERRAZADELAYO.MX|2019-11|20.53461321|-104.04256837||CALLE|CLEMENTE ROLDAN|CALLE|CHAPULTEPEC|ANDADOR|SARA DÁVALOS DELGADILLO|14006531113000311000000000U1
14223|7353640|722412|7797|7353640|14|JALISCO|002|Acatlán de Juárez|0001|Acatlán de Juárez|CUBETA EXPRESS LAYO||722412|Bares, cantinas y similares|0 a 5 personas|CALLE|CUAUHTEMOC|243|||COLONIA|LA RESOLANA|||45710|0064|069|3314242367|||2019-11|20.42483576|-103.60142192||CALLE|GONZALEZ GALLO (CAMINO A LA SECUNDARIA)|CALLE|FILIBERTO ACEVES LAZCANO|CALLE|NINGUNO|14002722412000111000000000U9
14223|6264245|721311|7798|6264245|14|JALISCO|022|Cihuatlán|0006|Barra de Navidad|HOTEL MAMA LAYA||721311|Pensiones y casas de huéspedes|0 a 5 personas|AVENIDA|VERACRUZ|69|||LOCALIDAD|BARRA DE NAVIDAD|||48987|0387|041|3151007058|||2010-07|19.20143542|-104.68346213||CALLE|YUCATAN|CALLE|SONORA|CALLE|LÓPEZ DE LEGAZPI|14022721311000011000000000U4
14223|1804944|722412|7799|1804944|14|JALISCO|030|Chapala|0001|Chapala|MICHELADAS LAYA Y CHAGO||722412|Bares, cantinas y similares|0 a 5 personas|CALLE|PASEO RAMON CORONA||MERCADO PUBLICO|7|COLONIA|CENTRO|MERCADO DEL MALECON CHAPALA JAL.|10|45900|0124|026||||2010-07|20.28765922|-103.19219271|MERCADO PUBLICO|CALLE|VICENTE GUERRERO|AVENIDA|FRANCISCO I. MADERO|CALLE|NINGUNO|14030722412000391000000000U8
14223|1796065|811111|7800|1796065|14|JALISCO|013|Atotonilco el Alto|0001|Atotonilco el Alto|TALLER LAYO TERRONES||811111|Reparación mecánica en general de automóviles y camiones|0 a 5 personas|AVENIDA|INDEPENDENCIA ORIENTE||||COLONIA|RIVERAS DE LA UNIDAD|||47750|0180|005||||2014-12|20.54991485|-102.50168421||CALLE|ESTEBAN GUTIERREZ|CALLE|PEDRO VALLE NAVARRO|CALLE|NINGUNO|14013811111000512001000000U5
14223|2513298|465915|7801|2513298|15|MÉXICO                      |014|Atlacomulco|0057|Tecoac (Santa María Nativitas)|ARTESANIAS DE LANA EL LAYO||465915|Comercio al por menor en tiendas de artesanías|0 a 5 personas|AVENIDA|SALVADOR SANCHEZ COLIN|0||0|LOCALIDAD|TECOAC SANTA MARIA NATIVITAS|||50474|0430|030||||2010-07|19.78597066|-99.85111305||CALLE|NINGUNO|CALLE|NUMERO 5 (ATLACOMULCO-SAN BARTOLO MORELOS)|AVENIDA|SALVADOR SÁNCHEZ COLÍN|15014315192000011000000000U0
